movieId,name,genres,year.x,budget,company,country,director,genre,gross,rating,released,runtime,score,star,votes,writer,year.y,Drama,Romance,Thriller,Comedy,Adventure,Children,Action,Fantasy,Horror,Crime,Sci-Fi,Mystery,Western,War,IMAX,Animation,Musical,Film-Noir,(no genres listed),Mean Rating,Var Rating,Mean Count,PCA 1,PCA 2,PCA 3,PCA 4,PCA 5,PCA 6,PCA 7,PCA 8,PCA 9,PCA 10,PCA 11,PCA 12,PCA 13
1517,Austin Powers: International Man of Mystery,Action|Adventure|Comedy,1997,17000000,Capella International,USA,Jay Roach,Adventure,53883989,PG-13,5/2/97,94,7,Mike Myers,193479,Mike Myers,1997,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.397942802,1.198102403,401.3405765,0.440905271,1.628744546,0.249739048,0.040396107,2.31693693,1.825351875,0.453289362,1.079426503,-1.538015897,0.388988294,0.228348429,0.125851799,0.3967639
1518,Breakdown,Action|Thriller,1997,36000000,Dino De Laurentiis Company,USA,Jonathan Mostow,Action,50129186,R,5/2/97,93,6.9,Kurt Russell,40913,Jonathan Mostow,1997,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.316747573,0.879761922,668.4384102,0.500499509,0.980997234,0.702334127,1.30689136,-1.211617261,0.828529663,-0.641055607,-0.173542759,0.166334111,-0.575070772,-0.501182085,0.152962249,0.0045774
1525,Warriors of Virtue,Action|Adventure|Children|Fantasy,1997,35000000,China Film Co-Production Corporation,USA,Ronny Yu,Action,6448817,PG,5/2/97,100,4.6,Angus Macfadyen,2372,Michael Vickerman,1997,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.452513966,1.403901225,574.0642458,1.993634907,0.229617174,0.038539103,-0.678122731,-0.346935065,-0.200164239,0.356062489,-0.159379686,0.590307607,0.132295218,0.453236634,0.142951099,0.206825718
1526,Fathers' Day,Comedy,1997,85000000,Northern Lights Entertainment,USA,Ivan Reitman,Comedy,28659604,PG-13,5/9/97,98,5.1,Robin Williams,12880,Francis Veber,1997,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.52161215,0.968830614,841.9544393,1.942602291,-0.454006865,-0.29733324,0.284107286,0.135388184,0.191559495,-0.107928054,0.079788434,-0.153906169,-0.385434732,-0.040730966,-0.037469356,0.241761916
1527,The Fifth Element,Action|Adventure|Comedy|Sci-Fi,1997,93000000,Gaumont,France,Luc Besson,Action,63540020,PG-13,5/9/97,126,7.7,Bruce Willis,371054,Luc Besson,1997,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.75483195,0.927607414,363.6472745,-0.703635389,3.574720973,0.575232077,-3.85152546,0.323280602,0.484934168,-0.871603694,1.30496596,-0.637537913,0.113077856,-0.650190621,-0.680467985,-0.515076
1539,Twin Town,Comedy|Crime,1997,3300000,Agenda,UK,Kevin Allen,Comedy,74188,UNRATED,5/9/97,99,6.7,Llyr Ifans,4995,Kevin Allen,1997,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.125412541,1.388193124,839.7029703,0.052680363,-0.103535565,0.881709252,1.017472039,0.644883542,-0.218240579,0.202120964,0.416623937,0.476004398,-0.442814338,0.460251307,-0.602978195,0.103998611
1544,The Lost World: Jurassic Park,Action|Adventure|Sci-Fi|Thriller,1997,73000000,Universal Pictures,USA,Steven Spielberg,Action,229086679,PG-13,5/23/97,129,6.5,Jeff Goldblum,305054,Michael Crichton,1997,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.99536304,1.025285289,485.7316784,2.017113662,2.127547904,-0.167199596,-0.755187076,-0.800053171,-0.238655798,0.295200646,0.077605421,0.177813531,-0.095569768,-0.194328108,0.933183594,-0.032302027
1552,Con Air,Action|Adventure|Thriller,1997,75000000,Touchstone Pictures,USA,Simon West,Action,101117573,R,6/6/97,115,6.8,Nicolas Cage,239462,Scott Rosenberg,1997,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.195813817,1.030525832,493.8189696,1.197586602,2.384641657,0.017355332,0.82074462,0.096130768,0.175961772,0.340262954,0.881330542,0.806444788,0.110722906,-0.523752844,0.472809107,0.281173805
1556,Speed 2: Cruise Control,Action|Romance|Thriller,1997,160000000,Blue Tulip Productions,USA,Jan de Bont,Action,48608066,PG-13,6/13/97,121,3.8,Sandra Bullock,64186,Graham Yost,1997,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.957456979,1.046476656,573.2681644,2.455882312,0.913319669,0.172372684,-0.027245296,-0.285530698,-0.474356325,-0.091192275,0.610751143,0.067178006,0.301853472,-0.298415328,1.012749734,0.658091469
1562,Batman & Robin,Action|Adventure|Fantasy|Thriller,1997,125000000,Warner Bros.,USA,Joel Schumacher,Action,107325195,PG-13,6/20/97,125,3.7,Arnold Schwarzenegger,202339,Bob Kane,1997,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.198807157,1.206582256,561.8751837,2.458041349,1.460902334,0.513967749,-0.567798281,0.103860303,-0.709820767,0.348663256,0.808870879,0.441760356,0.796720333,0.299365777,1.472221148,0.52991606
1566,Hercules,Adventure|Animation|Children|Comedy|Musical,1997,85000000,Walt Disney Pictures,USA,Ron Clements,Animation,99046791,G,6/27/97,93,7.2,Tate Donovan,159637,Ron Clements,1997,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,3.405437045,1.032295139,507.3679761,1.253316215,0.484479733,-1.267156094,-0.649481685,0.406241573,1.04139879,0.168061297,-1.198003508,0.772439513,-0.753611469,1.045220357,0.696206077,-0.175147793
1567,The Last Time I Committed Suicide,Drama,1997,4000000,Bates Entertainment,USA,Stephen Kay,Biography,46362,R,6/20/97,92,5.8,Thomas Jane,1776,Neal Cassady,1997,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.909638554,1.013076697,1232.638554,0.161259024,-0.824752475,0.224523635,-0.045038625,0.426970299,-0.47180696,-0.208646774,0.425181779,0.202518504,-0.595789772,0.036605179,-0.638668237,-0.02327786
1569,My Best Friend's Wedding,Comedy|Romance,1997,46000000,TriStar Pictures,USA,P.J. Hogan,Comedy,127120029,PG-13,6/20/97,105,6.3,Julia Roberts,106240,Ronald Bass,1997,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.274605983,1.027963053,439.2207301,1.132235263,-0.242359994,-1.717359079,0.505737913,0.651891201,0.166090406,-1.310302895,-0.38182207,0.173527884,1.23726697,-0.698227682,0.169671174,0.403859334
1573,Face/Off,Action|Crime|Drama|Thriller,1997,80000000,Permut Presentations,USA,John Woo,Action,112225777,R,6/27/97,138,7.3,John Travolta,302052,Mike Werb,1997,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.328663793,1.068617531,455.6177263,0.335452777,2.386290453,0.407737322,0.66131198,-0.120113222,0.040006423,0.139243462,0.779413397,0.86867651,0.11790984,-0.543631242,0.360622676,0.282449454
1580,Men in Black,Action|Comedy|Sci-Fi,1997,90000000,Columbia Pictures Corporation,USA,Barry Sonnenfeld,Adventure,250690539,PG-13,7/2/97,98,7.3,Tommy Lee Jones,438633,Lowell Cunningham,1997,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.578533204,0.822999628,348.9602818,0.29201726,4.19348129,-0.19762177,-2.473197737,0.69785539,0.910646085,-0.524761574,0.854281671,-0.876140135,-0.404736599,-0.390070359,0.264931548,-0.097152668
1583,A Simple Wish,Children|Fantasy,1997,28000000,Universal Pictures,USA,Michael Ritchie,Comedy,8119205,PG,7/11/97,89,5.4,Martin Short,4549,Jeff Rothberg,1997,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.711469534,1.124184523,825.1935484,2.137570413,-0.187530969,-0.697520411,-0.43562877,-0.086271059,0.411058447,0.136198918,-0.90342733,0.409550953,-0.431795536,0.714167799,0.328628614,-0.003291382
1584,Contact,Drama|Sci-Fi,1997,90000000,Warner Bros.,USA,Robert Zemeckis,Drama,100920329,PG,7/11/97,150,7.4,Jodie Foster,217655,James V. Hart,1997,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.672565302,0.934947714,402.5331748,-1.185810341,2.326252875,-0.971523884,-2.840108903,-1.098726579,-1.052456099,-1.480880369,0.656350435,-1.638961426,-0.749683508,-0.373486882,-0.272234126,-0.29262808
1586,G.I. Jane,Action|Drama,1997,50000000,Caravan Pictures,USA,Ridley Scott,Action,48169156,R,8/22/97,125,5.9,Demi Moore,64233,Danielle Alexandra,1997,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.926922624,1.217126677,481.9342834,1.226151926,0.560525224,-0.363455114,0.753033454,-0.704852741,-0.490834886,0.197581591,0.601828698,-0.36026147,0.699352858,0.278606264,0.311551815,-0.316300535
1588,George of the Jungle,Children|Comedy,1997,55000000,Walt Disney Pictures,USA,Sam Weisman,Action,105263257,PG,7/16/97,92,5.4,Brendan Fraser,60243,Jay Ward,1997,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.694731707,1.302040936,555.2684878,2.129682376,0.304713128,-0.690556673,-0.328796079,1.048944866,1.157250994,0.591657423,-0.475851752,-0.258524105,-0.527413569,0.730186609,0.973126076,0.382008241
1589,Cop Land,Action|Crime|Drama|Thriller,1997,10000000,Miramax,USA,James Mangold,Crime,44886089,R,8/15/97,105,6.9,Sylvester Stallone,73991,James Mangold,1997,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.269982847,0.821675587,587.8610635,-0.660987466,0.844133367,0.249100996,1.822166315,-0.443453599,0.126795818,-0.406496348,0.155789341,0.34933394,-0.937657479,-0.174414792,-0.014974807,-0.258956934
1590,Event Horizon,Horror|Sci-Fi|Thriller,1997,60000000,Golar Productions,UK,Paul W.S. Anderson,Horror,26673242,R,8/15/97,96,6.7,Laurence Fishburne,130640,Philip Eisner,1997,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.969921278,1.298448866,556.7446834,0.874873093,1.215823532,2.139786054,-1.588371529,-0.703228269,-1.085349167,-0.085447848,-0.974815278,-1.18270912,-0.608950452,-1.097269772,-0.248981971,-0.162302966
1591,Spawn,Action|Adventure|Sci-Fi|Thriller,1997,40000000,New Line Cinema,USA,Mark A.Z. Dipp<8e>,Action,54967359,R,8/1/97,96,5.2,John Leguizamo,56225,Todd McFarlane,1997,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.646665642,1.21342518,542.6424401,1.78784594,1.78865588,1.037829614,-1.010204078,-0.047050744,-0.744580315,0.678108131,0.597517607,0.916069824,0.578083307,0.410999119,0.712715951,0.24726798
1592,Air Bud,Children|Comedy,1997,3000000,Walt Disney Pictures,USA,Charles Martin Smith,Comedy,24629916,PG,8/1/97,98,5.1,Michael Jeter,13907,Kevin DiCicco,1997,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.342169409,1.454952364,606.6886045,2.104273746,-0.381259022,-0.923088453,0.012364251,0.163304764,0.118430811,0.22836153,-0.8752043,0.361688673,-0.89000505,0.541233506,0.676122758,0.060298388
1593,Picture Perfect,Comedy|Romance,1997,10000000,3 Arts Entertainment,USA,Glenn Gordon Caron,Comedy,31058643,PG-13,8/1/97,105,5.5,Jennifer Aniston,16867,Arleen Sorkin,1997,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.922252747,0.953407787,648.5571429,1.902052002,-0.583684359,-0.974525102,0.367278315,-0.033205016,0.104418242,-1.026682152,-0.252996429,0.161364672,0.67387562,-0.546665189,0.035863812,0.08669627
1594,In the Company of Men,Comedy|Drama,1997,25000,Alliance Atlantis Communications,Canada,Neil LaBute,Comedy,2856622,R,8/1/97,97,7.3,Aaron Eckhart,11992,Neil LaBute,1997,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.664965366,1.121481828,664.7943857,-2.23580267,-0.296783502,1.125915277,0.570955206,0.648513682,-0.509961579,-0.561030223,0.263519688,-0.565303174,0.389857988,0.487673538,0.788373805,-0.256135309
1597,Conspiracy Theory,Drama|Mystery|Romance|Thriller,1997,75000000,Warner Bros.,USA,Richard Donner,Action,75982834,R,8/8/97,135,6.7,Mel Gibson,81477,Brian Helgeland,1997,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.334187495,0.877605764,453.4973587,0.343014844,1.653960917,0.218384498,1.49262856,-1.24755975,1.0866774,-1.923663841,0.085729147,-0.281451882,0.06154777,0.141243769,-0.013984369,0.095467585
1598,Desperate Measures,Crime|Drama|Thriller,1998,50000000,Mandalay Entertainment,USA,Barbet Schroeder,Action,13806137,R,1/30/98,100,6.1,Michael Keaton,14476,David Klass,1998,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.91185259,1.062760672,813.623506,1.55695383,0.422038253,0.303797896,0.938979689,-0.804032323,0.1166831,-0.30498881,0.305617029,0.122857531,-0.483146956,-0.196406883,0.294698209,0.436961876
1599,Steel,Action,1997,16000000,DC Entertainment,USA,Kenneth Johnson,Action,1710972,PG-13,8/15/97,97,2.8,Shaquille O'Neal,9291,Louise Simonson,1997,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.679700499,1.16515391,797.0166389,2.394080076,0.96555118,0.485208583,-0.373022833,0.048460416,-0.590386107,0.329582686,0.907674674,0.187878527,0.367197405,0.085294068,1.169179738,0.448881881
1601,Hoodlum,Crime|Drama|Film-Noir,1997,30000000,United Artists,USA,Bill Duke,Crime,23461013,R,8/27/97,130,6.3,Laurence Fishburne,8947,Chris Brancato,1997,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2.889367816,1.093498305,722.0560345,0.621191144,0.231618303,0.260181196,1.21939646,-0.443920661,-0.116851094,0.475583621,0.4462332,0.80525306,-0.506832542,-0.116563724,-0.34225976,0.017725153
1602,Leave It to Beaver,Comedy,1997,15000000,Robert Simonds Productions,USA,Andy Cadiff,Comedy,10713605,PG,8/22/97,84,5.1,Christopher McDonald,3396,Bob Mosher,1997,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.059475806,1.257566593,735.3225806,2.143228893,-0.166160761,-0.146688197,0.01876515,0.093047019,0.037238942,0.012847737,-0.107203619,-0.089437453,-0.260597744,0.073781693,0.425965079,-0.037547956
1603,Mimic,Horror|Sci-Fi|Thriller,1997,30000000,Dimension Films,USA,Guillermo del Toro,Horror,25480490,R,8/22/97,105,5.9,Mira Sorvino,39195,Donald A. Wollheim,1997,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.787209302,0.904110849,731.4726744,1.176766193,1.680741934,1.068471963,-1.490417218,-0.645436139,-0.539181623,-0.018326876,-0.826162302,-0.946686193,-0.368391183,-0.992816851,0.499956306,-0.140439802
1604,Money Talks,Action|Comedy,1997,25000000,New Line Cinema,USA,Brett Ratner,Action,41067398,R,8/22/97,97,6.2,Charlie Sheen,23799,Joel Cohen,1997,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.941618497,1.1519696,724.3641618,1.733489027,0.131817041,0.28891072,0.72159279,0.052441344,0.720846389,0.427374708,0.677198083,0.335993683,-0.368423653,-0.157718788,-0.009992556,0.279926852
1605,Excess Baggage,Adventure|Romance,1997,20000000,Columbia Pictures Corporation,USA,Marco Brambilla,Action,14327206,PG-13,8/29/97,101,5.3,Alicia Silverstone,11399,Max D. Adams,1997,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.615897436,1.126697731,802.9938462,1.831635986,-0.153975043,-0.247445523,0.373214388,0.149044094,0.128315336,-0.608980502,0.002341181,0.174965646,0.27978171,-0.265306179,-0.081325882,-0.097732371
1608,Air Force One,Action|Thriller,1997,85000000,Columbia Pictures Corporation,USA,Wolfgang Petersen,Action,172956409,R,7/25/97,124,6.5,Harrison Ford,155674,Andrew W. Marlowe,1997,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.321870983,0.946807906,466.4256749,1.19580847,2.594329045,-0.591785079,0.749784813,-1.113356899,0.256632047,-0.031511243,0.864773347,0.010885827,0.173581589,-0.376802615,0.710550057,-0.044123024
1610,The Hunt for Red October,Action|Adventure|Thriller,1990,30000000,Paramount Pictures,USA,John McTiernan,Action,122012643,PG,3/2/90,135,7.6,Sean Connery,152517,Tom Clancy,1990,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.858116779,0.705655391,387.6110042,-1.518622166,3.594122811,-0.939755922,0.772569613,-1.689762034,1.017944889,0.110432032,0.173890771,-0.761934212,0.279080854,-0.107609503,0.017453396,-0.635990922
1611,My Own Private Idaho,Drama|Romance,1991,2500000,New Line Cinema,USA,Gus Van Sant,Drama,6401336,R,7/20/91,104,7.1,River Phoenix,40101,Gus Van Sant,1991,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.423200285,1.153012357,710.0702067,-1.018939794,-1.710805184,0.470786638,-0.370231841,0.690354677,-1.02667082,-0.262340068,0.482929361,0.499626105,0.07814937,-0.063325462,0.471694187,-0.320462313
1614,In & Out,Comedy,1997,35000000,Paramount Pictures,USA,Frank Oz,Comedy,63856929,PG-13,9/19/97,90,6.3,Kevin Kline,33955,Paul Rudnick,1997,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.166410158,0.974322727,584.4759523,0.646013059,-0.434989139,-0.51053447,0.619465252,0.979832439,-0.103207941,0.038027301,0.211283043,-0.605309895,0.647728731,0.432118502,0.21533959,-0.068555154
1616,The Peacemaker,Action|Thriller|War,1997,50000000,DreamWorks,USA,Mimi Leder,Action,41263140,R,9/26/97,124,5.9,George Clooney,48476,Leslie Cockburn,1997,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3.034098433,0.856949623,619.1485323,1.363411522,1.463510097,0.085417465,0.953791878,-1.371378726,0.817906289,-0.366219408,1.136422759,0.121831927,0.073569761,-0.235818762,0.403704011,-0.193799434
1617,L.A. Confidential,Crime|Film-Noir|Mystery|Thriller,1997,35000000,Regency Enterprises,USA,Curtis Hanson,Crime,64616940,R,9/19/97,138,8.3,Kevin Spacey,448833,James Ellroy,1997,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4.063619328,0.697522253,342.6779406,-4.349575771,2.565892868,0.51256577,2.380954171,-0.338733493,1.386626299,-0.867122286,-0.35096649,0.179433454,-0.126623819,0.021974707,-0.079704994,-0.210910102
1619,Seven Years in Tibet,Adventure|Drama|War,1997,70000000,Mandalay Entertainment,USA,Jean-Jacques Annaud,Adventure,37957682,PG-13,10/10/97,136,7,Brad Pitt,103750,Heinrich Harrer,1997,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3.437101644,0.833318758,507.0115733,-0.726621597,0.380180582,-1.938903281,-0.033706536,-1.478207702,-0.779769422,1.026323043,0.074098238,-0.508089964,0.420992229,0.690678053,-1.572533202,0.25736666
1620,Kiss the Girls,Crime|Drama|Mystery|Thriller,1997,27000000,Paramount Pictures,USA,Gary Fleder,Crime,60527873,R,10/3/97,115,6.6,Morgan Freeman,54408,James Patterson,1997,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.37662219,0.83450091,578.8307439,0.450769398,1.284714946,0.506589618,1.955833608,-1.078066292,0.476475436,-1.504866288,-0.820408906,-0.055062475,0.183069645,0.445363098,-0.05189087,-0.238579395
1621,Soul Food,Drama,1997,7500000,Fox 2000 Pictures,USA,George Tillman Jr.,Comedy,43490057,R,9/26/97,115,7,Vanessa Williams,5761,George Tillman Jr.,1997,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.26061008,1.100982894,666.9190981,0.688453749,-0.317494245,-0.986047533,0.464544325,-0.109057027,-0.281583279,-0.425068586,-0.219862215,0.076556749,-0.198425141,-0.087574549,-0.012728091,0.288835266
1623,Wishmaster,Horror,1997,5000000,Image Organization,USA,Robert Kurtzman,Fantasy,15719109,R,9/19/97,90,5.7,Tammy Lauren,16368,Peter Atkins,1997,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.533191489,1.282968937,742.5004255,2.054742579,0.118129629,1.084911499,-0.231594812,-0.128262365,-0.691881515,0.601468609,-0.986474781,-0.280356762,-0.001540904,-0.567375785,-0.111792481,0.399055919
1625,The Game,Drama|Mystery|Thriller,1997,50000000,Polygram Filmed Entertainment,USA,David Fincher,Drama,48323648,R,9/12/97,129,7.8,Michael Douglas,285147,John Brancato,1997,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.855308301,0.757917258,420.8545697,-1.990087289,2.388541079,0.812276538,0.502877399,-0.74193256,0.400985865,-2.605475543,-0.345907426,-0.565888402,-0.828717901,0.097613364,-0.368922354,0.225731778
1626,Fire Down Below,Action|Drama|Thriller,1997,60000000,Warner Bros.,USA,F<8e>lix Enr<92>quez Alcal<87>,Action,16228448,R,9/5/97,105,5,Steven Seagal,14530,Jeb Stuart,1997,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.453488372,1.281534998,763.369645,2.106594833,-0.066962574,0.252777582,0.567231192,-0.726058535,0.05494604,0.385605975,0.726829343,0.519072847,-0.18822659,-0.142183667,0.080496484,0.199172278
1632,A Smile Like Yours,Comedy|Romance,1997,18000000,Paramount Pictures,USA,Keith Samples,Comedy,3247524,R,8/22/97,98,4.8,Greg Kinnear,1230,Kevin Meyer,1997,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.43989071,1.348015373,894.852459,1.753776072,-0.499623291,-0.146833375,0.374465706,0.052693758,0.083312859,-0.447715248,0.28758673,-0.266291378,0.034985233,0.089785186,-0.027167659,0.511495674
