"","movieId","tagId","relevance","name","gross","budget","netrevenue","Oscar"
"14800",3480,1015,0.9035,"Lucas",8200000,6e+06,2200000,0
"14801",3480,1017,0.959,"Lucas",8200000,6e+06,2200000,0
"14802",3481,94,0.949,"High Fidelity",27277055,3e+07,-2722945,0
"14803",3481,107,0.9575,"High Fidelity",27277055,3e+07,-2722945,0
"14804",3481,556,0.938,"High Fidelity",27277055,3e+07,-2722945,0
"14805",3481,684,0.96025,"High Fidelity",27277055,3e+07,-2722945,0
"14806",3481,846,0.9685,"High Fidelity",27277055,3e+07,-2722945,0
"14818",3489,29,0.90775,"Hook",119654823,7e+07,49654823,0
"14819",3489,203,0.93475,"Hook",119654823,7e+07,49654823,0
"14820",3489,204,0.98025,"Hook",119654823,7e+07,49654823,0
"14821",3489,371,0.94825,"Hook",119654823,7e+07,49654823,0
"14822",3489,377,0.96475,"Hook",119654823,7e+07,49654823,0
"14823",3489,378,0.93525,"Hook",119654823,7e+07,49654823,0
"14824",3489,623,0.93775,"Hook",119654823,7e+07,49654823,0
"14825",3489,775,0.98375,"Hook",119654823,7e+07,49654823,0
"14835",3494,481,0.9465,"True Grit",171243005,3.8e+07,133243005,0
"14836",3494,1107,0.983,"True Grit",171243005,3.8e+07,133243005,0
"14837",3495,854,0.9885,"Roadside Prophets",147724,0,147724,0
"14846",3499,22,0.98225,"Misery",61276872,2e+07,41276872,0
"14847",3499,107,0.98125,"Misery",61276872,2e+07,41276872,0
"14848",3499,113,0.9845,"Misery",61276872,2e+07,41276872,0
"14849",3499,465,0.91225,"Misery",61276872,2e+07,41276872,0
"14850",3499,522,0.9255,"Misery",61276872,2e+07,41276872,0
"14851",3499,733,0.938,"Misery",61276872,2e+07,41276872,0
"14852",3499,747,0.957,"Misery",61276872,2e+07,41276872,0
"14853",3499,823,0.90175,"Misery",61276872,2e+07,41276872,0
"14854",3499,882,0.90875,"Misery",61276872,2e+07,41276872,0
"14855",3499,999,0.92825,"Misery",61276872,2e+07,41276872,0
"14856",3499,1000,0.9885,"Misery",61276872,2e+07,41276872,0
"14857",3499,1020,0.98725,"Misery",61276872,2e+07,41276872,0
"14858",3499,1122,0.987,"Misery",61276872,2e+07,41276872,0
"14859",3500,758,0.92425,"Mr. Saturday Night",13351357,4.3e+07,-29648643,0
"14861",3502,179,0.99475,"My Life",27484464,0,27484464,0
"14862",3502,292,0.985,"My Life",27484464,0,27484464,0
"14863",3502,600,0.90725,"My Life",27484464,0,27484464,0
"14864",3502,601,0.95475,"My Life",27484464,0,27484464,0
"14865",3502,1011,0.91775,"My Life",27484464,0,27484464,0
"14866",3502,1021,0.989,"My Life",27484464,0,27484464,0
"14867",3502,1035,0.9515,"My Life",27484464,0,27484464,0
"14895",3505,195,0.924,"No Way Out",35509515,1.5e+07,20509515,0
"14896",3505,226,0.92975,"No Way Out",35509515,1.5e+07,20509515,0
"14897",3505,251,0.9825,"No Way Out",35509515,1.5e+07,20509515,0
"14898",3505,258,0.93125,"No Way Out",35509515,1.5e+07,20509515,0
"14899",3505,361,0.9835,"No Way Out",35509515,1.5e+07,20509515,0
"14900",3505,682,0.93625,"No Way Out",35509515,1.5e+07,20509515,0
"14901",3505,758,0.92475,"No Way Out",35509515,1.5e+07,20509515,0
"14902",3505,789,0.9205,"No Way Out",35509515,1.5e+07,20509515,0
"14903",3505,897,0.92825,"No Way Out",35509515,1.5e+07,20509515,0
"14904",3505,961,0.9085,"No Way Out",35509515,1.5e+07,20509515,0
"14905",3505,994,0.9575,"No Way Out",35509515,1.5e+07,20509515,0
"14906",3505,999,0.962,"No Way Out",35509515,1.5e+07,20509515,0
"14907",3505,1000,0.9485,"No Way Out",35509515,1.5e+07,20509515,0
"14908",3505,1020,0.9445,"No Way Out",35509515,1.5e+07,20509515,0
"14909",3505,1025,0.94675,"No Way Out",35509515,1.5e+07,20509515,0
"14910",3505,1031,0.97975,"No Way Out",35509515,1.5e+07,20509515,0
"14911",3505,1050,0.9475,"No Way Out",35509515,1.5e+07,20509515,0
"14912",3505,1051,0.93125,"No Way Out",35509515,1.5e+07,20509515,0
"14934",3510,52,0.9235,"Frequency",45010278,3.1e+07,14010278,0
"14935",3510,384,0.9875,"Frequency",45010278,3.1e+07,14010278,0
"14936",3510,419,0.93325,"Frequency",45010278,3.1e+07,14010278,0
"14937",3510,887,0.926,"Frequency",45010278,3.1e+07,14010278,0
"14938",3510,889,0.90025,"Frequency",45010278,3.1e+07,14010278,0
"14939",3510,890,0.9135,"Frequency",45010278,3.1e+07,14010278,0
"14940",3510,1028,0.9525,"Frequency",45010278,3.1e+07,14010278,0
"14941",3512,201,0.98175,"Return to Me",32662299,2.4e+07,8662299,0
"14942",3512,388,0.95425,"Return to Me",32662299,2.4e+07,8662299,0
"14943",3512,450,0.92075,"Return to Me",32662299,2.4e+07,8662299,0
"14944",3512,614,0.9525,"Return to Me",32662299,2.4e+07,8662299,0
"14945",3512,863,0.92975,"Return to Me",32662299,2.4e+07,8662299,0
"14946",3512,864,0.9715,"Return to Me",32662299,2.4e+07,8662299,0
"14947",3512,865,0.99625,"Return to Me",32662299,2.4e+07,8662299,0
"14948",3512,1003,0.9505,"Return to Me",32662299,2.4e+07,8662299,0
"14949",3513,262,0.94825,"Rules of Engagement",61335230,6e+07,1335230,0
"14950",3513,597,0.967,"Rules of Engagement",61335230,6e+07,1335230,0
"14951",3513,651,0.9945,"Rules of Engagement",61335230,6e+07,1335230,0
"14964",3521,270,0.9215,"Mystery Train",367879,2800000,-2432121,0
"14965",3521,277,0.90125,"Mystery Train",367879,2800000,-2432121,0
"14966",3521,291,0.96425,"Mystery Train",367879,2800000,-2432121,0
"14967",3521,351,0.9165,"Mystery Train",367879,2800000,-2432121,0
"14968",3521,526,0.90275,"Mystery Train",367879,2800000,-2432121,0
"14969",3521,529,0.9315,"Mystery Train",367879,2800000,-2432121,0
"14970",3521,735,0.9945,"Mystery Train",367879,2800000,-2432121,0
"14971",3521,829,0.92175,"Mystery Train",367879,2800000,-2432121,0
"14972",3521,1008,0.95275,"Mystery Train",367879,2800000,-2432121,0
"14974",3523,562,0.97175,"Taffin",159969,0,159969,0
"14975",3523,563,0.9965,"Taffin",159969,0,159969,0
"14976",3523,931,0.976,"Taffin",159969,0,159969,0
"14983",3526,230,0.9175,"Parenthood",100047830,3.1e+07,69047830,0
"14984",3526,374,0.90175,"Parenthood",100047830,3.1e+07,69047830,0
"14985",3526,768,0.99925,"Parenthood",100047830,3.1e+07,69047830,0
"14986",3527,19,0.98825,"Predator",59735548,1.5e+07,44735548,0
"14987",3527,43,0.9965,"Predator",59735548,1.5e+07,44735548,0
"14988",3527,45,0.9735,"Predator",59735548,1.5e+07,44735548,0
"14989",3527,74,0.9855,"Predator",59735548,1.5e+07,44735548,0
"14990",3527,195,0.93775,"Predator",59735548,1.5e+07,44735548,0
"14991",3527,215,0.9005,"Predator",59735548,1.5e+07,44735548,0
"14992",3527,447,0.967,"Predator",59735548,1.5e+07,44735548,0
"14993",3527,530,0.9555,"Predator",59735548,1.5e+07,44735548,0
"14994",3527,584,0.96725,"Predator",59735548,1.5e+07,44735548,0
"14995",3527,886,0.95375,"Predator",59735548,1.5e+07,44735548,0
"14996",3527,887,0.97375,"Predator",59735548,1.5e+07,44735548,0
"14997",3527,889,0.9155,"Predator",59735548,1.5e+07,44735548,0
"14998",3527,890,0.9705,"Predator",59735548,1.5e+07,44735548,0
"14999",3527,951,0.90675,"Predator",59735548,1.5e+07,44735548,0
"15000",3527,1000,0.969,"Predator",59735548,1.5e+07,44735548,0
"15001",3527,1101,0.97175,"Predator",59735548,1.5e+07,44735548,0
"15008",3534,25,0.974,"28 Days",37170488,4.3e+07,-5829512,0
"15009",3534,328,0.93475,"28 Days",37170488,4.3e+07,-5829512,0
"15010",3534,329,0.94,"28 Days",37170488,4.3e+07,-5829512,0
"15011",3535,22,0.96375,"American Psycho",15070285,7e+06,8070285,0
"15012",3535,107,0.941,"American Psycho",15070285,7e+06,8070285,0
"15013",3535,113,0.962,"American Psycho",15070285,7e+06,8070285,0
"15014",3535,289,0.93125,"American Psycho",15070285,7e+06,8070285,0
"15015",3535,547,0.96925,"American Psycho",15070285,7e+06,8070285,0
"15016",3535,733,0.9025,"American Psycho",15070285,7e+06,8070285,0
"15017",3535,823,0.91675,"American Psycho",15070285,7e+06,8070285,0
"15018",3535,903,0.979,"American Psycho",15070285,7e+06,8070285,0
"15019",3535,1084,0.95425,"American Psycho",15070285,7e+06,8070285,0
"15020",3535,1085,0.9535,"American Psycho",15070285,7e+06,8070285,0
"15021",3536,864,0.9185,"Keeping the Faith",37047880,2.9e+07,8047880,0
"15022",3536,865,0.99125,"Keeping the Faith",37047880,2.9e+07,8047880,0
"15035",3544,223,0.99475,"Shakes the Clown",115103,1400000,-1284897,0
"15036",3544,275,0.93475,"Shakes the Clown",115103,1400000,-1284897,0
"15037",3544,286,0.92225,"Shakes the Clown",115103,1400000,-1284897,0
"15038",3544,289,0.9115,"Shakes the Clown",115103,1400000,-1284897,0
"15052",3547,133,0.974,"Prick Up Your Ears",1654743,0,1654743,0
"15053",3547,135,0.9305,"Prick Up Your Ears",1654743,0,1654743,0
"15054",3547,425,0.98475,"Prick Up Your Ears",1654743,0,1654743,0
"15055",3547,518,0.96875,"Prick Up Your Ears",1654743,0,1654743,0
"15056",3547,828,0.951,"Prick Up Your Ears",1654743,0,1654743,0
"15057",3547,846,0.94325,"Prick Up Your Ears",1654743,0,1654743,0
"15112",3557,144,0.95975,"Jennifer 8",11390479,2e+07,-8609521,0
"15113",3557,300,0.936,"Jennifer 8",11390479,2e+07,-8609521,0
"15114",3557,903,0.97275,"Jennifer 8",11390479,2e+07,-8609521,0
"15119",3562,650,0.93875,"Committed",40361,3e+06,-2959639,0
"15124",3565,201,0.97325,"Where the Heart Is",1106475,0,1106475,0
"15125",3565,388,0.936,"Where the Heart Is",1106475,0,1106475,0
"15126",3565,931,0.911,"Where the Heart Is",1106475,0,1106475,0
"15137",3572,304,0.997,"Carnosaur",1753979,1e+06,753979,0
"15138",3572,521,0.9015,"Carnosaur",1753979,1e+06,753979,0
"15139",3572,951,0.9475,"Carnosaur",1753979,1e+06,753979,0
"15140",3572,956,0.94175,"Carnosaur",1753979,1e+06,753979,0
"15158",3577,360,0.97975,"Two Moon Junction",1547397,0,1547397,0
"15159",3577,727,0.93175,"Two Moon Junction",1547397,0,1547397,0
"15160",3577,731,0.989,"Two Moon Junction",1547397,0,1547397,0
"15161",3577,911,0.94625,"Two Moon Junction",1547397,0,1547397,0
"15162",3578,19,0.957,"Gladiator",9223441,0,9223441,0
"15163",3578,132,0.92425,"Gladiator",9223441,0,9223441,0
"15164",3578,359,0.976,"Gladiator",9223441,0,9223441,0
"15165",3578,446,0.9365,"Gladiator",9223441,0,9223441,0
"15166",3578,465,0.969,"Gladiator",9223441,0,9223441,0
"15167",3578,469,0.95675,"Gladiator",9223441,0,9223441,0
"15168",3578,508,0.96675,"Gladiator",9223441,0,9223441,0
"15169",3578,509,0.94275,"Gladiator",9223441,0,9223441,0
"15170",3578,536,0.965,"Gladiator",9223441,0,9223441,0
"15171",3578,553,0.91775,"Gladiator",9223441,0,9223441,0
"15172",3578,746,0.9165,"Gladiator",9223441,0,9223441,0
"15173",3578,750,0.95,"Gladiator",9223441,0,9223441,0
"15174",3578,752,0.90525,"Gladiator",9223441,0,9223441,0
"15175",3578,756,0.98225,"Gladiator",9223441,0,9223441,0
"15176",3578,758,0.9155,"Gladiator",9223441,0,9223441,0
"15177",3578,850,0.90175,"Gladiator",9223441,0,9223441,0
"15178",3578,866,0.9725,"Gladiator",9223441,0,9223441,0
"15179",3578,971,0.9325,"Gladiator",9223441,0,9223441,0
"15180",3578,1005,0.935,"Gladiator",9223441,0,9223441,0
"15181",3578,1070,0.94675,"Gladiator",9223441,0,9223441,0
"15182",3578,1084,0.9365,"Gladiator",9223441,0,9223441,0
"15183",3578,1085,0.91,"Gladiator",9223441,0,9223441,0
"15184",3578,1089,0.935,"Gladiator",9223441,0,9223441,0
"15185",3578,1090,0.96075,"Gladiator",9223441,0,9223441,0
"15186",3579,34,0.99275,"I Dreamed of Africa",6543194,5e+07,-43456806,0
"15188",3581,94,0.91775,"Human Traffic",104257,0,104257,0
"15189",3581,329,0.921,"Human Traffic",104257,0,104257,0
"15190",3581,331,0.97475,"Human Traffic",104257,0,104257,0
"15199",3587,267,0.98425,"Inferno",34343574,7.5e+07,-40656426,0
"15200",3587,287,0.91125,"Inferno",34343574,7.5e+07,-40656426,0
"15201",3587,325,0.9195,"Inferno",34343574,7.5e+07,-40656426,0
"15202",3587,344,0.94975,"Inferno",34343574,7.5e+07,-40656426,0
"15203",3587,710,0.908,"Inferno",34343574,7.5e+07,-40656426,0
"15204",3587,739,0.96375,"Inferno",34343574,7.5e+07,-40656426,0
"15205",3587,981,0.93325,"Inferno",34343574,7.5e+07,-40656426,0
"15206",3587,982,0.90525,"Inferno",34343574,7.5e+07,-40656426,0
"15207",3587,991,0.9245,"Inferno",34343574,7.5e+07,-40656426,0
"15208",3587,995,0.96575,"Inferno",34343574,7.5e+07,-40656426,0
"15209",3587,1104,0.93275,"Inferno",34343574,7.5e+07,-40656426,0
"15214",3593,43,0.949,"Battlefield Earth",21471685,7.3e+07,-51528315,0
"15215",3593,100,0.92725,"Battlefield Earth",21471685,7.3e+07,-51528315,0
"15216",3593,521,0.96525,"Battlefield Earth",21471685,7.3e+07,-51528315,0
"15217",3593,886,0.926,"Battlefield Earth",21471685,7.3e+07,-51528315,0
"15218",3593,887,0.99,"Battlefield Earth",21471685,7.3e+07,-51528315,0
"15219",3593,889,0.9335,"Battlefield Earth",21471685,7.3e+07,-51528315,0
"15220",3593,890,0.962,"Battlefield Earth",21471685,7.3e+07,-51528315,0
"15221",3593,891,1,"Battlefield Earth",21471685,7.3e+07,-51528315,0
"15222",3593,933,0.90425,"Battlefield Earth",21471685,7.3e+07,-51528315,0
"15223",3593,951,0.91075,"Battlefield Earth",21471685,7.3e+07,-51528315,0
"15224",3593,979,0.93725,"Battlefield Earth",21471685,7.3e+07,-51528315,0
"15225",3594,104,0.9515,"Center Stage",17174870,2.9e+07,-11825130,0
"15226",3594,283,0.99225,"Center Stage",17174870,2.9e+07,-11825130,0
"15227",3594,284,0.9965,"Center Stage",17174870,2.9e+07,-11825130,0
"15228",3594,1013,0.939,"Center Stage",17174870,2.9e+07,-11825130,0
"15229",3594,1014,0.916,"Center Stage",17174870,2.9e+07,-11825130,0
"15230",3596,992,0.99925,"Screwed",7027345,1e+07,-2972655,0
"15231",3598,109,0.91275,"Hamlet",20710451,0,20710451,0
"15232",3598,912,0.9905,"Hamlet",20710451,0,20710451,0
"15262",3613,423,0.9245,"Things Change",3527886,0,3527886,0
"15263",3613,424,0.91025,"Things Change",3527886,0,3527886,0
"15264",3613,622,0.9955,"Things Change",3527886,0,3527886,0
"15265",3613,658,0.97325,"Things Change",3527886,0,3527886,0
"15266",3614,230,0.94425,"Honeymoon in Vegas",35208854,2.5e+07,10208854,0
"15267",3614,595,0.907,"Honeymoon in Vegas",35208854,2.5e+07,10208854,0
"15268",3615,62,0.905,"Dinosaur",137748063,127500000,10248063,0
"15269",3615,63,0.91875,"Dinosaur",137748063,127500000,10248063,0
"15270",3615,64,0.9635,"Dinosaur",137748063,127500000,10248063,0
"15271",3615,186,0.911,"Dinosaur",137748063,127500000,10248063,0
"15272",3615,244,0.99425,"Dinosaur",137748063,127500000,10248063,0
"15273",3615,304,0.986,"Dinosaur",137748063,127500000,10248063,0
"15274",3615,309,0.91325,"Dinosaur",137748063,127500000,10248063,0
"15275",3615,310,0.935,"Dinosaur",137748063,127500000,10248063,0
"15276",3615,694,0.9075,"Dinosaur",137748063,127500000,10248063,0
"15277",3615,1007,0.9665,"Dinosaur",137748063,127500000,10248063,0
"15278",3616,227,0.90775,"Loser",15618626,2e+07,-4381374,0
"15279",3616,1014,0.951,"Loser",15618626,2e+07,-4381374,0
"15280",3617,58,1,"Road Trip",68540777,1.6e+07,52540777,0
"15281",3617,124,0.9185,"Road Trip",68540777,1.6e+07,52540777,0
"15282",3617,227,0.9815,"Road Trip",68540777,1.6e+07,52540777,0
"15283",3617,230,0.98525,"Road Trip",68540777,1.6e+07,52540777,0
"15284",3617,333,0.92875,"Road Trip",68540777,1.6e+07,52540777,0
"15285",3617,417,0.93975,"Road Trip",68540777,1.6e+07,52540777,0
"15286",3617,505,0.9115,"Road Trip",68540777,1.6e+07,52540777,0
"15287",3617,731,0.94275,"Road Trip",68540777,1.6e+07,52540777,0
"15288",3617,855,0.99825,"Road Trip",68540777,1.6e+07,52540777,0
"15289",3617,906,0.908,"Road Trip",68540777,1.6e+07,52540777,0
"15290",3617,1013,0.965,"Road Trip",68540777,1.6e+07,52540777,0
"15291",3617,1014,0.98025,"Road Trip",68540777,1.6e+07,52540777,0
"15296",3621,76,0.90925,"Possession",10103647,2.5e+07,-14896353,0
"15297",3621,547,0.91175,"Possession",10103647,2.5e+07,-14896353,0
"15298",3621,1104,0.9535,"Possession",10103647,2.5e+07,-14896353,0
"15301",3623,19,0.99075,"Mission: Impossible II",215409889,1.25e+08,90409889,0
"15302",3623,20,0.95525,"Mission: Impossible II",215409889,1.25e+08,90409889,0
"15303",3623,132,0.91125,"Mission: Impossible II",215409889,1.25e+08,90409889,0
"15304",3623,195,0.9375,"Mission: Impossible II",215409889,1.25e+08,90409889,0
"15305",3623,255,0.934,"Mission: Impossible II",215409889,1.25e+08,90409889,0
"15306",3623,361,0.96025,"Mission: Impossible II",215409889,1.25e+08,90409889,0
"15307",3623,382,0.924,"Mission: Impossible II",215409889,1.25e+08,90409889,0
"15308",3623,447,0.966,"Mission: Impossible II",215409889,1.25e+08,90409889,0
"15309",3624,19,0.97725,"Shanghai Noon",56937502,5.5e+07,1937502,0
"15310",3624,170,0.953,"Shanghai Noon",56937502,5.5e+07,1937502,0
"15311",3624,230,0.97525,"Shanghai Noon",56937502,5.5e+07,1937502,0
"15312",3624,389,0.985,"Shanghai Noon",56937502,5.5e+07,1937502,0
"15313",3624,415,0.90375,"Shanghai Noon",56937502,5.5e+07,1937502,0
"15314",3624,447,0.92625,"Shanghai Noon",56937502,5.5e+07,1937502,0
"15315",3624,592,0.9895,"Shanghai Noon",56937502,5.5e+07,1937502,0
"15316",3624,631,0.99725,"Shanghai Noon",56937502,5.5e+07,1937502,0
"15428",3646,230,0.98575,"Big Momma's House",117559438,3e+07,87559438,0
"15429",3646,417,0.94775,"Big Momma's House",117559438,3e+07,87559438,0
"15499",3669,770,0.9775,"Stay Tuned",10736401,0,10736401,0
"15500",3669,958,0.9545,"Stay Tuned",10736401,0,10736401,0
"15523",3673,61,0.90725,"Benji the Hunted",22257624,0,22257624,0
"15524",3673,62,0.96975,"Benji the Hunted",22257624,0,22257624,0
"15525",3673,316,0.96125,"Benji the Hunted",22257624,0,22257624,0
"15526",3673,374,0.922,"Benji the Hunted",22257624,0,22257624,0
"15527",3673,1109,0.92175,"Benji the Hunted",22257624,0,22257624,0
"15623",3686,35,0.996,"Flatliners",61490000,2.6e+07,35490000,0
"15624",3686,52,0.9195,"Flatliners",61490000,2.6e+07,35490000,0
"15625",3686,292,0.98275,"Flatliners",61490000,2.6e+07,35490000,0
"15626",3686,601,0.9815,"Flatliners",61490000,2.6e+07,35490000,0
"15627",3686,991,0.96125,"Flatliners",61490000,2.6e+07,35490000,0
"15675",3696,9,0.941,"Night of the Creeps",591366,5e+06,-4408634,0
"15676",3696,275,0.963,"Night of the Creeps",591366,5e+06,-4408634,0
"15677",3696,276,0.93,"Night of the Creeps",591366,5e+06,-4408634,0
"15678",3696,522,0.9735,"Night of the Creeps",591366,5e+06,-4408634,0
"15679",3696,956,0.9815,"Night of the Creeps",591366,5e+06,-4408634,0
"15680",3697,19,0.97075,"Predator 2",30669413,3.5e+07,-4330587,0
"15681",3697,43,0.96025,"Predator 2",30669413,3.5e+07,-4330587,0
"15682",3697,451,0.9655,"Predator 2",30669413,3.5e+07,-4330587,0
"15683",3697,530,0.9495,"Predator 2",30669413,3.5e+07,-4330587,0
"15684",3697,584,0.9415,"Predator 2",30669413,3.5e+07,-4330587,0
"15685",3697,609,0.9105,"Predator 2",30669413,3.5e+07,-4330587,0
"15686",3697,612,0.983,"Predator 2",30669413,3.5e+07,-4330587,0
"15687",3697,901,0.93775,"Predator 2",30669413,3.5e+07,-4330587,0
"15688",3697,902,0.938,"Predator 2",30669413,3.5e+07,-4330587,0
"15689",3697,1101,0.93275,"Predator 2",30669413,3.5e+07,-4330587,0
"15704",3701,43,0.99925,"Alien Nation",25216243,1.6e+07,9216243,0
"15705",3701,45,0.98975,"Alien Nation",25216243,1.6e+07,9216243,0
"15706",3701,46,0.927,"Alien Nation",25216243,1.6e+07,9216243,0
"15707",3701,886,0.92675,"Alien Nation",25216243,1.6e+07,9216243,0
"15708",3701,887,0.942,"Alien Nation",25216243,1.6e+07,9216243,0
"15709",3701,889,0.91775,"Alien Nation",25216243,1.6e+07,9216243,0
"15710",3701,890,0.94925,"Alien Nation",25216243,1.6e+07,9216243,0
"15760",3705,19,0.9695,"Bird on a Wire",70980000,2e+07,50980000,0
"15761",3705,195,0.98,"Bird on a Wire",70980000,2e+07,50980000,0
"15762",3705,447,0.924,"Bird on a Wire",70980000,2e+07,50980000,0
"15763",3706,285,0.9715,"Angel Heart",17185632,1.7e+07,185632,0
"15764",3706,301,0.94775,"Angel Heart",17185632,1.7e+07,185632,0
"15765",3706,558,0.91675,"Angel Heart",17185632,1.7e+07,185632,0
"15766",3706,689,0.976,"Angel Heart",17185632,1.7e+07,185632,0
"15767",3706,712,0.94425,"Angel Heart",17185632,1.7e+07,185632,0
"15768",3706,815,0.9885,"Angel Heart",17185632,1.7e+07,185632,0
"15769",3706,823,0.93475,"Angel Heart",17185632,1.7e+07,185632,0
"15770",3706,1050,0.92325,"Angel Heart",17185632,1.7e+07,185632,0
"15771",3706,1051,0.94125,"Angel Heart",17185632,1.7e+07,185632,0
"15781",3709,522,0.982,"Sleepwalkers",30524763,1.5e+07,15524763,0
"15782",3709,671,0.98575,"Sleepwalkers",30524763,1.5e+07,15524763,0
"15783",3710,19,0.977,"Action Jackson",20257000,7e+06,13257000,0
"15784",3710,447,0.957,"Action Jackson",20257000,7e+06,13257000,0
"15785",3711,684,0.9595,"Sarafina!",7306242,0,7306242,0
"15786",3711,898,0.97875,"Sarafina!",7306242,0,7306242,0
"15787",3711,939,0.90175,"Sarafina!",7306242,0,7306242,0
"15788",3712,858,0.9645,"Soapdish",36489888,0,36489888,0
"15791",3715,195,0.903,"Burglar",16337355,0,16337355,0
"15792",3716,1052,0.98775,"Fatal Beauty",12046526,0,12046526,0
"15801",3719,109,0.91125,"Love's Labour's Lost",284291,1.3e+07,-12715709,0
"15802",3719,912,0.99825,"Love's Labour's Lost",284291,1.3e+07,-12715709,0
"15803",3720,508,0.9535,"Sunshine",5095981,0,5095981,0
"15804",3720,509,0.9785,"Sunshine",5095981,0,5095981,0
"15805",3720,581,0.93975,"Sunshine",5095981,0,5095981,0
"15806",3720,1065,0.92575,"Sunshine",5095981,0,5095981,0
"15808",3723,55,0.9085,"Hamlet",20710451,0,20710451,0
"15809",3723,912,0.9925,"Hamlet",20710451,0,20710451,0
